holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,255.5,0.0,0.0,90,Clouds,overcast clouds,2013-01-23 18:00:00,4584
None,255.85,0.0,0.0,90,Clouds,overcast clouds,2013-01-23 19:00:00,3062
None,255.99,0.0,0.0,90,Clouds,overcast clouds,2013-01-23 20:00:00,2727
None,256.96,0.0,0.0,90,Clouds,overcast clouds,2013-01-23 22:00:00,2484
None,257.41,0.0,0.0,90,Clouds,overcast clouds,2013-01-23 23:00:00,1150
None,258.44,0.0,0.0,90,Clouds,overcast clouds,2013-01-24 01:00:00,289
None,258.7,0.0,0.0,90,Clouds,overcast clouds,2013-01-24 02:00:00,254
None,259.3,0.0,0.0,90,Snow,heavy snow,2013-01-24 04:00:00,746
None,259.3,0.0,0.0,90,Haze,haze,2013-01-24 04:00:00,746
None,259.46,0.0,0.0,90,Snow,heavy snow,2013-01-24 05:00:00,2449
None,259.46,0.0,0.0,90,Mist,mist,2013-01-24 05:00:00,2449
None,259.98,0.0,0.0,90,Snow,heavy snow,2013-01-24 07:00:00,6870
None,259.98,0.0,0.0,90,Mist,mist,2013-01-24 07:00:00,6870
None,260.08,0.0,0.0,90,Snow,heavy snow,2013-01-24 08:00:00,6256
None,260.08,0.0,0.0,90,Haze,haze,2013-01-24 08:00:00,6256
None,260.08,0.0,0.0,90,Mist,mist,2013-01-24 08:00:00,6256
None,261.76,0.0,0.0,90,Snow,heavy snow,2013-01-24 10:00:00,4286
None,263.3,0.0,0.0,40,Snow,heavy snow,2013-01-24 11:00:00,4438
None,263.35,0.0,0.0,75,Clouds,broken clouds,2013-01-24 13:00:00,4731
None,262.26,0.0,0.0,75,Clouds,broken clouds,2013-01-24 14:00:00,5258
None,259.62,0.0,0.0,40,Clouds,scattered clouds,2013-01-24 16:00:00,6661
None,257.89,0.0,0.0,40,Clouds,scattered clouds,2013-01-24 17:00:00,5891
None,255.77,0.0,0.0,1,Clear,sky is clear,2013-01-24 19:00:00,3156
None,254.96,0.0,0.0,1,Clear,sky is clear,2013-01-24 20:00:00,2843
None,253.97,0.0,0.0,1,Clear,sky is clear,2013-01-24 21:00:00,2521
None,253.46,0.0,0.0,1,Clear,sky is clear,2013-01-24 22:00:00,1887
None,252.83,0.0,0.0,1,Clear,sky is clear,2013-01-24 23:00:00,1172
None,252.07,0.0,0.0,1,Clear,sky is clear,2013-01-25 00:00:00,590
None,251.56,0.0,0.0,20,Clouds,few clouds,2013-01-25 01:00:00,376
None,251.56,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 02:00:00,283
None,251.45,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 04:00:00,683
None,251.32,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 05:00:00,2384
None,251.56,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 06:00:00,5269
None,251.8,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 07:00:00,6593
None,252.44,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 08:00:00,5829
None,254.65,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 10:00:00,4463
None,255.65,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 11:00:00,4911
None,257.86,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 13:00:00,5206
None,258.52,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 14:00:00,5546
None,259.97,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 16:00:00,6456
None,260.22,0.0,0.0,75,Clouds,broken clouds,2013-01-25 17:00:00,6142
None,260.46,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 19:00:00,3633
None,260.64,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 20:00:00,3033
None,261.56,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 22:00:00,2439
None,262.18,0.0,0.0,90,Clouds,overcast clouds,2013-01-25 23:00:00,1690
None,262.69,0.0,0.0,90,Snow,heavy snow,2013-01-26 01:00:00,669
None,262.98,0.0,0.0,90,Mist,mist,2013-01-26 02:00:00,584
None,263.79,0.0,0.0,90,Clouds,overcast clouds,2013-01-26 04:00:00,385
None,264.15,0.0,0.0,90,Clouds,overcast clouds,2013-01-26 05:00:00,658
None,264.79,0.0,0.0,90,Snow,heavy snow,2013-01-26 07:00:00,2052
None,264.85,0.0,0.0,90,Snow,heavy snow,2013-01-26 08:00:00,2755
None,265.05,0.0,0.0,75,Snow,heavy snow,2013-01-26 10:00:00,3991
None,264.25,0.0,0.0,40,Clouds,scattered clouds,2013-01-26 12:00:00,4947
None,257.14,0.0,0.0,1,Clear,sky is clear,2013-01-27 01:00:00,937
None,256.96,0.0,0.0,40,Clouds,scattered clouds,2013-01-27 02:00:00,686
None,256.12,0.0,0.0,20,Clouds,few clouds,2013-01-27 05:00:00,462
None,255.95,0.0,0.0,40,Clouds,scattered clouds,2013-01-27 07:00:00,1153
None,256.34,0.0,0.0,75,Clouds,broken clouds,2013-01-27 08:00:00,1839
None,260.21,0.0,0.0,75,Clouds,broken clouds,2013-01-27 10:00:00,3245
None,262.2,0.0,0.0,90,Clouds,overcast clouds,2013-01-27 11:00:00,3616
None,265.54,0.0,0.0,75,Clouds,broken clouds,2013-01-27 13:00:00,3813
None,266.54,0.0,0.0,75,Clouds,broken clouds,2013-01-27 14:00:00,3124
None,267.41,0.0,0.0,90,Clouds,overcast clouds,2013-01-27 16:00:00,2529
None,267.41,0.0,0.0,90,Clouds,overcast clouds,2013-01-27 17:00:00,2347
None,267.71,0.0,0.0,90,Clouds,overcast clouds,2013-01-27 19:00:00,1596
None,267.98,0.0,0.0,90,Clouds,overcast clouds,2013-01-27 20:00:00,1408
None,268.25,0.0,0.0,90,Clouds,overcast clouds,2013-01-27 22:00:00,1030
None,268.26,0.0,0.0,90,Clouds,overcast clouds,2013-01-27 23:00:00,692
None,268.32,0.0,0.0,75,Clouds,broken clouds,2013-01-28 00:00:00,383
None,268.49,0.0,0.0,90,Clouds,overcast clouds,2013-01-28 01:00:00,273
None,268.6,0.0,0.0,40,Clouds,scattered clouds,2013-01-28 02:00:00,261
None,268.53,0.0,0.0,20,Clouds,few clouds,2013-01-28 03:00:00,334
None,269.6,0.0,0.0,90,Clouds,overcast clouds,2013-01-28 05:00:00,2474
None,269.94,0.0,0.0,90,Clouds,overcast clouds,2013-01-28 06:00:00,5198
None,271.13,0.0,0.0,90,Clouds,overcast clouds,2013-01-28 08:00:00,5565
None,272.07,0.0,0.0,90,Clouds,overcast clouds,2013-01-28 09:00:00,4410
None,273.13,0.0,0.0,90,Clouds,overcast clouds,2013-01-28 11:00:00,4033
None,273.37,0.0,0.0,90,Rain,light rain,2013-01-28 12:00:00,4368
None,272.85,0.0,0.0,90,Mist,mist,2013-01-28 14:00:00,4799
None,272.85,0.0,0.0,90,Snow,heavy snow,2013-01-28 14:00:00,4799
None,272.85,0.0,0.0,90,Snow,snow,2013-01-28 14:00:00,4799
None,272.71,0.0,0.0,90,Snow,heavy snow,2013-01-28 17:00:00,5708
None,272.71,0.0,0.0,90,Mist,mist,2013-01-28 17:00:00,5708
None,272.55,0.0,0.0,90,Snow,heavy snow,2013-01-28 20:00:00,2460
None,272.55,0.0,0.0,90,Mist,mist,2013-01-28 20:00:00,2460
None,272.55,0.0,0.0,90,Rain,light rain,2013-01-28 20:00:00,2460
None,272.37,0.0,0.0,91,Clouds,overcast clouds,2013-01-29 00:00:00,434
None,273.05,0.0,0.0,90,Mist,mist,2013-01-30 01:00:00,370
None,273.15,0.0,0.0,90,Mist,mist,2013-01-30 02:00:00,243
None,272.59,0.0,0.0,98,Clouds,overcast clouds,2013-01-30 03:00:00,340
None,272.94,0.0,0.0,90,Mist,mist,2013-01-30 05:00:00,2608
None,272.94,0.0,0.0,90,Snow,heavy snow,2013-01-30 05:00:00,2608
None,272.94,0.0,0.0,90,Mist,mist,2013-01-30 06:00:00,5646
None,272.94,0.0,0.0,90,Mist,mist,2013-01-30 07:00:00,6945
None,273.04,0.0,0.0,90,Mist,mist,2013-01-30 08:00:00,6060
None,273.56,0.0,0.0,90,Mist,mist,2013-01-30 09:00:00,5100
None,273.82,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 10:00:00,4389
None,274.12,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 11:00:00,4462
None,274.48,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 12:00:00,4739
None,274.8,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 13:00:00,4683
None,274.74,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 14:00:00,5061
None,274.69,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 15:00:00,5693
None,273.98,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 16:00:00,6617
None,273.58,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 17:00:00,6139
None,273.02,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 18:00:00,4679
None,272.24,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 19:00:00,3121
None,271.42,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 20:00:00,2686
None,271.22,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 21:00:00,2734
None,271.12,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 22:00:00,3839
None,270.76,0.0,0.0,90,Clouds,overcast clouds,2013-01-30 23:00:00,1242
None,270.15,0.0,0.0,90,Clouds,overcast clouds,2013-01-31 00:00:00,605
None,269.49,0.0,0.0,90,Clouds,overcast clouds,2013-01-31 01:00:00,389
None,268.82,0.0,0.0,90,Clouds,overcast clouds,2013-01-31 02:00:00,261
None,268.49,0.0,0.0,40,Snow,heavy snow,2013-01-31 03:00:00,337
None,268.58,0.0,0.0,20,Clouds,few clouds,2013-01-31 04:00:00,747
None,268.66,0.0,0.0,75,Clouds,broken clouds,2013-01-31 05:00:00,2533
None,267.15,0.0,0.0,90,Clouds,overcast clouds,2013-01-31 06:00:00,5348
None,260.0,0.0,0.0,100,Clouds,overcast clouds,2013-01-31 08:00:00,5330
None,260.59,0.0,0.0,100,Clouds,overcast clouds,2013-01-31 09:00:00,5410
None,260.59,0.0,0.0,100,Clouds,overcast clouds,2013-01-31 10:00:00,4403
None,260.59,0.0,0.0,100,Clouds,overcast clouds,2013-01-31 11:00:00,4543
None,261.53,0.0,0.0,100,Clouds,overcast clouds,2013-01-31 13:00:00,4962
None,261.53,0.0,0.0,100,Clouds,overcast clouds,2013-01-31 14:00:00,5303
None,258.75,0.0,0.0,99,Clouds,overcast clouds,2013-01-31 15:00:00,5679
None,258.75,0.0,0.0,99,Clouds,overcast clouds,2013-01-31 16:00:00,6485
None,258.75,0.0,0.0,99,Clouds,overcast clouds,2013-01-31 17:00:00,6312
None,254.84,0.0,0.0,98,Clouds,overcast clouds,2013-01-31 18:00:00,4334
None,254.84,0.0,0.0,98,Clouds,overcast clouds,2013-01-31 19:00:00,3059
None,254.84,0.0,0.0,98,Clouds,overcast clouds,2013-01-31 20:00:00,2787
None,253.77,0.0,0.0,99,Clouds,overcast clouds,2013-01-31 21:00:00,2545
None,253.77,0.0,0.0,99,Clouds,overcast clouds,2013-01-31 22:00:00,2040
None,253.77,0.0,0.0,99,Clouds,overcast clouds,2013-01-31 23:00:00,1130
None,252.77,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 00:00:00,627
None,252.77,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 01:00:00,378
None,252.77,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 02:00:00,291
None,250.91,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 03:00:00,347
None,250.91,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 04:00:00,638
None,250.91,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 05:00:00,2337
None,249.91,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 06:00:00,5110
None,249.91,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 07:00:00,6681
None,249.91,0.0,0.0,100,Clouds,overcast clouds,2013-02-01 08:00:00,5948
None,252.13,0.0,0.0,99,Clouds,overcast clouds,2013-02-01 09:00:00,4996
None,252.13,0.0,0.0,99,Clouds,overcast clouds,2013-02-01 10:00:00,4461
None,252.13,0.0,0.0,99,Clouds,overcast clouds,2013-02-01 11:00:00,4929
None,253.33,0.0,0.0,85,Clouds,overcast clouds,2013-02-01 12:00:00,5246
None,253.33,0.0,0.0,85,Clouds,overcast clouds,2013-02-01 13:00:00,5201
None,253.33,0.0,0.0,85,Clouds,overcast clouds,2013-02-01 14:00:00,5518
None,251.77,0.0,0.0,83,Clouds,broken clouds,2013-02-01 15:00:00,6037
None,251.77,0.0,0.0,83,Clouds,broken clouds,2013-02-01 16:00:00,5971
None,251.77,0.0,0.0,83,Clouds,broken clouds,2013-02-01 17:00:00,4909
None,250.24,0.0,0.0,70,Clouds,broken clouds,2013-02-01 18:00:00,4053
None,250.24,0.0,0.0,70,Clouds,broken clouds,2013-02-01 19:00:00,2945
None,250.24,0.0,0.0,70,Clouds,broken clouds,2013-02-01 20:00:00,2547
None,249.69,0.0,0.0,59,Clouds,broken clouds,2013-02-01 21:00:00,2396
None,249.69,0.0,0.0,59,Clouds,broken clouds,2013-02-01 22:00:00,2320
None,251.23,0.0,0.0,84,Clouds,broken clouds,2013-02-01 23:00:00,1517
None,250.14,0.0,0.0,89,Clouds,overcast clouds,2013-02-02 00:00:00,945
None,250.14,0.0,0.0,89,Clouds,overcast clouds,2013-02-02 01:00:00,580
None,246.04,0.0,0.0,20,Clouds,few clouds,2013-02-02 02:00:00,472
None,244.82,0.0,0.0,11,Clouds,few clouds,2013-02-02 03:00:00,354
None,244.82,0.0,0.0,11,Clouds,few clouds,2013-02-02 04:00:00,417
None,244.82,0.0,0.0,11,Clouds,few clouds,2013-02-02 05:00:00,678
None,245.7,0.0,0.0,0,Clear,sky is clear,2013-02-02 06:00:00,1198
None,245.7,0.0,0.0,0,Clear,sky is clear,2013-02-02 07:00:00,1909
None,245.7,0.0,0.0,0,Clear,sky is clear,2013-02-02 08:00:00,2689
None,250.41,0.0,0.0,3,Clear,sky is clear,2013-02-02 09:00:00,3438
None,250.41,0.0,0.0,3,Clear,sky is clear,2013-02-02 10:00:00,3885
None,250.41,0.0,0.0,3,Clear,sky is clear,2013-02-02 11:00:00,4420
None,254.46,0.0,0.0,56,Clouds,broken clouds,2013-02-02 12:00:00,4907
None,254.46,0.0,0.0,56,Clouds,broken clouds,2013-02-02 13:00:00,4901
None,254.46,0.0,0.0,56,Clouds,broken clouds,2013-02-02 14:00:00,4684
None,255.98,0.0,0.0,77,Clouds,broken clouds,2013-02-02 15:00:00,4760
None,255.98,0.0,0.0,77,Clouds,broken clouds,2013-02-02 16:00:00,4763
None,255.98,0.0,0.0,77,Clouds,broken clouds,2013-02-02 17:00:00,4471
None,256.67,0.0,0.0,85,Clouds,overcast clouds,2013-02-02 18:00:00,4113
None,256.67,0.0,0.0,85,Clouds,overcast clouds,2013-02-02 19:00:00,3440
None,256.67,0.0,0.0,85,Clouds,overcast clouds,2013-02-02 20:00:00,2768
None,256.44,0.0,0.0,93,Clouds,overcast clouds,2013-02-02 21:00:00,2390
None,256.44,0.0,0.0,93,Clouds,overcast clouds,2013-02-02 22:00:00,2752
None,256.44,0.0,0.0,93,Clouds,overcast clouds,2013-02-02 23:00:00,2258
None,254.44,0.0,0.0,98,Clouds,overcast clouds,2013-02-03 00:00:00,1103
None,254.44,0.0,0.0,98,Clouds,overcast clouds,2013-02-03 01:00:00,730
None,252.74,0.0,0.0,100,Clouds,overcast clouds,2013-02-03 02:00:00,579
None,249.51,0.0,0.0,88,Clouds,overcast clouds,2013-02-03 03:00:00,338
None,249.51,0.0,0.0,88,Clouds,overcast clouds,2013-02-03 04:00:00,255
None,249.51,0.0,0.0,88,Clouds,overcast clouds,2013-02-03 05:00:00,425
None,249.75,0.0,0.0,40,Clouds,scattered clouds,2013-02-03 06:00:00,720
None,250.33,0.0,0.0,67,Clouds,broken clouds,2013-02-03 07:00:00,1080
None,250.33,0.0,0.0,67,Clouds,broken clouds,2013-02-03 08:00:00,1630
None,254.67,0.0,0.0,59,Clouds,broken clouds,2013-02-03 09:00:00,2428
None,254.67,0.0,0.0,59,Clouds,broken clouds,2013-02-03 10:00:00,3230
None,254.67,0.0,0.0,59,Clouds,broken clouds,2013-02-03 11:00:00,3555
None,257.31,0.0,0.0,91,Clouds,overcast clouds,2013-02-03 12:00:00,3676
None,258.59,0.0,0.0,91,Clouds,overcast clouds,2013-02-03 13:00:00,4072
None,258.59,0.0,0.0,91,Clouds,overcast clouds,2013-02-03 14:00:00,4178
None,257.01,0.0,0.0,93,Clouds,overcast clouds,2013-02-03 15:00:00,4148
None,257.01,0.0,0.0,93,Clouds,overcast clouds,2013-02-03 16:00:00,4665
None,257.01,0.0,0.0,93,Clouds,overcast clouds,2013-02-03 17:00:00,3536
None,271.15,0.0,0.0,90,Snow,heavy snow,2013-02-03 18:00:00,2196
None,258.9,0.0,0.0,98,Clouds,overcast clouds,2013-02-03 20:00:00,1656
None,258.4,0.0,0.0,97,Clouds,overcast clouds,2013-02-03 21:00:00,1566
None,258.4,0.0,0.0,97,Clouds,overcast clouds,2013-02-03 22:00:00,2658
None,258.4,0.0,0.0,97,Clouds,overcast clouds,2013-02-03 23:00:00,1068
None,257.16,0.0,0.0,62,Clouds,broken clouds,2013-02-04 00:00:00,522
None,257.16,0.0,0.0,62,Clouds,broken clouds,2013-02-04 01:00:00,285
None,255.52,0.0,0.0,58,Clouds,broken clouds,2013-02-04 02:00:00,265
None,253.88,0.0,0.0,32,Clouds,scattered clouds,2013-02-04 03:00:00,352
None,253.88,0.0,0.0,32,Clouds,scattered clouds,2013-02-04 04:00:00,742
None,253.88,0.0,0.0,32,Clouds,scattered clouds,2013-02-04 05:00:00,2327
None,254.15,0.0,0.0,4,Clear,sky is clear,2013-02-04 06:00:00,4897
None,254.15,0.0,0.0,4,Clear,sky is clear,2013-02-04 07:00:00,5884
None,254.33,0.0,0.0,0,Clear,sky is clear,2013-02-04 08:00:00,4790
None,258.34,0.0,0.0,5,Clear,sky is clear,2013-02-04 09:00:00,5463
None,258.34,0.0,0.0,5,Clear,sky is clear,2013-02-04 10:00:00,4141
None,258.34,0.0,0.0,5,Clear,sky is clear,2013-02-04 11:00:00,4195
None,260.55,0.0,0.0,38,Clouds,scattered clouds,2013-02-04 12:00:00,4506
None,261.93,0.0,0.0,83,Clouds,broken clouds,2013-02-04 13:00:00,4416
None,261.93,0.0,0.0,83,Clouds,broken clouds,2013-02-04 14:00:00,4882
None,261.23,0.0,0.0,90,Clouds,overcast clouds,2013-02-04 15:00:00,5430
None,261.23,0.0,0.0,90,Clouds,overcast clouds,2013-02-04 16:00:00,6316
None,261.23,0.0,0.0,90,Clouds,overcast clouds,2013-02-04 17:00:00,6067
None,260.74,0.0,0.0,99,Clouds,overcast clouds,2013-02-04 18:00:00,4454
None,260.74,0.0,0.0,99,Clouds,overcast clouds,2013-02-04 19:00:00,2912
None,260.74,0.0,0.0,99,Clouds,overcast clouds,2013-02-04 20:00:00,2519
None,259.93,0.0,0.0,97,Clouds,overcast clouds,2013-02-04 21:00:00,2083
None,259.93,0.0,0.0,97,Clouds,overcast clouds,2013-02-04 22:00:00,1396
None,259.93,0.0,0.0,97,Clouds,overcast clouds,2013-02-04 23:00:00,909
None,258.13,0.0,0.0,99,Clouds,overcast clouds,2013-02-05 01:00:00,326
None,259.24,0.0,0.0,100,Clouds,overcast clouds,2013-02-05 02:00:00,243
None,255.78,0.0,0.0,77,Clouds,broken clouds,2013-02-05 03:00:00,326
None,255.78,0.0,0.0,77,Clouds,broken clouds,2013-02-05 04:00:00,747
None,255.78,0.0,0.0,77,Clouds,broken clouds,2013-02-05 05:00:00,2336
None,255.35,0.0,0.0,1,Clear,sky is clear,2013-02-05 06:00:00,4591
None,254.16,0.0,0.0,2,Clear,sky is clear,2013-02-05 07:00:00,5100
None,254.16,0.0,0.0,2,Clear,sky is clear,2013-02-05 08:00:00,5523
None,257.88,0.0,0.0,1,Clear,sky is clear,2013-02-05 09:00:00,5376
None,257.88,0.0,0.0,1,Clear,sky is clear,2013-02-05 10:00:00,4364
None,257.88,0.0,0.0,1,Clear,sky is clear,2013-02-05 11:00:00,4435
None,260.03,0.0,0.0,40,Clouds,scattered clouds,2013-02-05 12:00:00,4680
None,261.27,0.0,0.0,44,Clouds,scattered clouds,2013-02-05 13:00:00,4811
None,261.27,0.0,0.0,44,Clouds,scattered clouds,2013-02-05 14:00:00,5064
None,259.72,0.0,0.0,56,Clouds,broken clouds,2013-02-05 16:00:00,6242
None,259.72,0.0,0.0,56,Clouds,broken clouds,2013-02-05 17:00:00,6235
None,261.72,0.0,0.0,81,Clouds,broken clouds,2013-02-05 18:00:00,4721
None,261.72,0.0,0.0,81,Clouds,broken clouds,2013-02-05 19:00:00,3200
None,261.72,0.0,0.0,81,Clouds,broken clouds,2013-02-05 20:00:00,2846
None,262.97,0.0,0.0,89,Clouds,overcast clouds,2013-02-05 21:00:00,2372
None,262.97,0.0,0.0,89,Clouds,overcast clouds,2013-02-05 22:00:00,1475
None,262.97,0.0,0.0,89,Clouds,overcast clouds,2013-02-05 23:00:00,1013
None,263.19,0.0,0.0,100,Clouds,overcast clouds,2013-02-06 00:00:00,526
None,266.48,0.0,0.0,98,Clouds,overcast clouds,2013-02-06 01:00:00,294
None,267.12,0.0,0.0,90,Clouds,overcast clouds,2013-02-06 02:00:00,271
None,267.12,0.0,0.0,75,Clouds,broken clouds,2013-02-06 03:00:00,315
None,268.0,0.0,0.0,75,Snow,heavy snow,2013-02-06 04:00:00,774
None,268.06,0.0,0.0,90,Snow,heavy snow,2013-02-06 05:00:00,2605
None,268.06,0.0,0.0,90,Mist,mist,2013-02-06 05:00:00,2605
None,269.01,0.0,0.0,90,Mist,mist,2013-02-06 07:00:00,6454
None,269.97,0.0,0.0,90,Mist,mist,2013-02-06 08:00:00,6531
None,270.55,0.0,0.0,90,Clouds,overcast clouds,2013-02-06 10:00:00,4039
None,270.54,0.0,0.0,90,Clouds,overcast clouds,2013-02-06 11:00:00,4034
None,270.52,0.0,0.0,75,Clouds,broken clouds,2013-02-06 13:00:00,4544
None,270.38,0.0,0.0,75,Clouds,broken clouds,2013-02-06 14:00:00,4995
None,269.82,0.0,0.0,40,Clouds,scattered clouds,2013-02-06 15:00:00,5597
None,269.34,0.0,0.0,20,Clouds,few clouds,2013-02-06 16:00:00,6393
None,267.73,0.0,0.0,1,Clear,sky is clear,2013-02-06 17:00:00,6087
None,266.15,0.0,0.0,1,Clear,sky is clear,2013-02-06 19:00:00,3281
None,261.02,0.0,0.0,85,Clouds,overcast clouds,2013-02-06 22:00:00,1768
None,261.02,0.0,0.0,85,Clouds,overcast clouds,2013-02-06 23:00:00,3022
None,259.1,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 01:00:00,384
None,259.1,0.0,0.0,40,Clouds,scattered clouds,2013-02-07 02:00:00,372
None,257.92,0.0,0.0,32,Clouds,scattered clouds,2013-02-07 04:00:00,761
None,257.92,0.0,0.0,32,Clouds,scattered clouds,2013-02-07 05:00:00,2546
None,263.02,0.0,0.0,87,Clouds,overcast clouds,2013-02-07 07:00:00,6274
None,263.02,0.0,0.0,87,Clouds,overcast clouds,2013-02-07 08:00:00,6076
None,266.41,0.0,0.0,93,Clouds,overcast clouds,2013-02-07 10:00:00,4444
None,266.41,0.0,0.0,93,Clouds,overcast clouds,2013-02-07 11:00:00,4829
None,267.53,0.0,0.0,90,Haze,haze,2013-02-07 13:00:00,4995
None,268.4,0.0,0.0,90,Haze,haze,2013-02-07 14:00:00,5323
None,268.68,0.0,0.0,20,Haze,haze,2013-02-07 16:00:00,6497
None,268.17,0.0,0.0,90,Haze,haze,2013-02-07 17:00:00,6050
None,268.03,0.0,0.0,90,Clouds,overcast clouds,2013-02-07 18:00:00,4432
None,268.17,0.0,0.0,1,Clear,sky is clear,2013-02-07 19:00:00,3282
None,268.08,0.0,0.0,90,Haze,haze,2013-02-07 20:00:00,3019
None,268.4,0.0,0.0,90,Haze,haze,2013-02-07 21:00:00,3924
None,268.37,0.0,0.0,90,Haze,haze,2013-02-07 22:00:00,3310
None,268.63,0.0,0.0,90,Haze,haze,2013-02-07 23:00:00,1296
None,268.52,0.0,0.0,90,Mist,mist,2013-02-08 01:00:00,414
None,268.52,0.0,0.0,90,Haze,haze,2013-02-08 01:00:00,414
None,268.91,0.0,0.0,90,Mist,mist,2013-02-08 02:00:00,324
None,268.91,0.0,0.0,90,Haze,haze,2013-02-08 02:00:00,324
None,268.96,0.0,0.0,90,Mist,mist,2013-02-08 03:00:00,339
None,268.96,0.0,0.0,90,Haze,haze,2013-02-08 03:00:00,339
None,268.87,0.0,0.0,90,Mist,mist,2013-02-08 04:00:00,735
None,268.87,0.0,0.0,90,Haze,haze,2013-02-08 04:00:00,735
None,268.73,0.0,0.0,90,Mist,mist,2013-02-08 05:00:00,2391
None,268.73,0.0,0.0,90,Haze,haze,2013-02-08 05:00:00,2391
None,268.53,0.0,0.0,90,Mist,mist,2013-02-08 07:00:00,6710
None,268.63,0.0,0.0,90,Mist,mist,2013-02-08 08:00:00,5940
None,268.83,0.0,0.0,90,Mist,mist,2013-02-08 09:00:00,5044
None,268.73,0.0,0.0,90,Mist,mist,2013-02-08 10:00:00,4638
None,269.34,0.0,0.0,90,Haze,haze,2013-02-08 11:00:00,4974
None,269.34,0.0,0.0,90,Mist,mist,2013-02-08 11:00:00,4974
None,269.68,0.0,0.0,90,Mist,mist,2013-02-08 13:00:00,5312
None,269.68,0.0,0.0,90,Haze,haze,2013-02-08 13:00:00,5312
None,269.82,0.0,0.0,90,Haze,haze,2013-02-08 14:00:00,5642
None,269.82,0.0,0.0,90,Mist,mist,2013-02-08 14:00:00,5642
None,270.16,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 15:00:00,5858
None,270.25,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 16:00:00,6579
None,270.34,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 17:00:00,6095
None,270.21,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 18:00:00,4831
None,270.02,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 19:00:00,3621
None,269.89,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 20:00:00,2931
None,269.47,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 21:00:00,2861
None,269.59,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 22:00:00,3112
None,269.19,0.0,0.0,90,Clouds,overcast clouds,2013-02-08 23:00:00,1856
None,268.93,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 01:00:00,721
None,269.11,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 02:00:00,525
None,268.49,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 04:00:00,426
None,267.43,0.0,0.0,90,Clouds,overcast clouds,2013-02-09 05:00:00,730
None,266.74,0.0,0.0,20,Clouds,few clouds,2013-02-09 07:00:00,1946
None,267.34,0.0,0.0,90,Haze,haze,2013-02-09 08:00:00,3001
None,267.8,0.0,0.0,20,Clouds,few clouds,2013-02-09 10:00:00,4170
None,268.37,0.0,0.0,5,Clear,sky is clear,2013-02-09 11:00:00,4383
None,269.27,0.0,0.0,1,Clear,sky is clear,2013-02-09 13:00:00,4799
None,269.57,0.0,0.0,1,Clear,sky is clear,2013-02-09 14:00:00,4710
None,269.21,0.0,0.0,1,Clear,sky is clear,2013-02-09 15:00:00,4621
None,269.13,0.0,0.0,1,Clear,sky is clear,2013-02-09 16:00:00,4880
None,268.41,0.0,0.0,1,Clear,sky is clear,2013-02-09 17:00:00,4374
