temp,rain_1h,snow_1h,clouds_all,weather_main,Date,traffic_volume
262.15,0.0,0.0,20,Clouds,2012-12-21 23:00,1843
261.72,0.0,0.0,1,Clear,2012-12-22 00:00,1227
261.17,0.0,0.0,1,Clear,2012-12-22 01:00,741
260.86,0.0,0.0,1,Clear,2012-12-22 02:00,531
260.44,0.0,0.0,1,Clear,2012-12-22 03:00,407
260.19,0.0,0.0,1,Clear,2012-12-22 04:00,394
259.74,0.0,0.0,1,Clear,2012-12-22 05:00,651
259.47,0.0,0.0,1,Clear,2012-12-22 06:00,1048
259.03,0.0,0.0,1,Clear,2012-12-22 07:00,1451
259.03,0.0,0.0,1,Clear,2012-12-22 08:00,2100
259.7,0.0,0.0,1,Clear,2012-12-22 09:00,3111
261.21,0.0,0.0,1,Clear,2012-12-22 10:00,3705
262.57,0.0,0.0,1,Clear,2012-12-22 11:00,4164
263.75,0.0,0.0,1,Clear,2012-12-22 12:00,4300
264.69,0.0,0.0,1,Clear,2012-12-22 13:00,4350
265.51,0.0,0.0,1,Clear,2012-12-22 14:00,4243
265.33,0.0,0.0,1,Clear,2012-12-22 15:00,4332
264.82,0.0,0.0,1,Clear,2012-12-22 16:00,4678
263.43,0.0,0.0,20,Clouds,2012-12-22 17:00,4384
262.44,0.0,0.0,20,Clouds,2012-12-22 18:00,3631
261.62,0.0,0.0,20,Clouds,2012-12-22 19:00,3132
261.31,0.0,0.0,1,Clear,2012-12-22 20:00,2694
260.44,0.0,0.0,1,Clear,2012-12-22 21:00,2567
260.69,0.0,0.0,1,Clear,2012-12-22 22:00,2451
260.4,0.0,0.0,20,Clouds,2012-12-22 23:00,1693
259.94,0.0,0.0,1,Clear,2012-12-23 00:00,1063
259.69,0.0,0.0,1,Clear,2012-12-23 01:00,685
259.65,0.0,0.0,20,Clouds,2012-12-23 02:00,577
260.24,0.0,0.0,20,Clouds,2012-12-23 04:00,261
260.74,0.0,0.0,20,Mist,2012-12-23 05:00,401
261.5,0.0,0.0,20,Clouds,2012-12-23 06:00,660
261.4,0.0,0.0,40,Clouds,2012-12-23 07:00,895
261.57,0.0,0.0,75,Clouds,2012-12-23 08:00,1417
262.99,0.0,0.0,75,Clouds,2012-12-23 09:00,2288
265.29,0.0,0.0,40,Clouds,2012-12-23 10:00,2955
266.89,0.0,0.0,75,Clouds,2012-12-23 11:00,3397
268.2,0.0,0.0,75,Clouds,2012-12-23 12:00,3324
269.17,0.0,0.0,20,Clouds,2012-12-23 13:00,3459
269.53,0.0,0.0,1,Clear,2012-12-23 14:00,3292
269.42,0.0,0.0,1,Clear,2012-12-23 15:00,3838
268.86,0.0,0.0,1,Clear,2012-12-23 16:00,4039
267.86,0.0,0.0,1,Clear,2012-12-23 17:00,3474
266.61,0.0,0.0,1,Clear,2012-12-23 18:00,3071
265.76,0.0,0.0,1,Clear,2012-12-23 19:00,2537
265.15,0.0,0.0,1,Clear,2012-12-23 20:00,2254
265.33,0.0,0.0,1,Clear,2012-12-23 21:00,2099
265.03,0.0,0.0,1,Clear,2012-12-23 22:00,1847
265.09,0.0,0.0,20,Snow,2012-12-23 23:00,1198
264.77,0.0,0.0,90,Clouds,2012-12-24 00:00,664
264.46,0.0,0.0,90,Clouds,2012-12-24 01:00,401
263.76,0.0,0.0,90,Clouds,2012-12-24 02:00,330
262.6,0.0,0.0,90,Clouds,2012-12-24 03:00,250
261.78,0.0,0.0,40,Clouds,2012-12-24 04:00,430
261.31,0.0,0.0,75,Clouds,2012-12-24 05:00,998
260.84,0.0,0.0,75,Clouds,2012-12-24 06:00,1940
260.5,0.0,0.0,75,Clouds,2012-12-24 07:00,2440
260.01,0.0,0.0,75,Clouds,2012-12-24 08:00,2174
260.84,0.0,0.0,75,Clouds,2012-12-24 09:00,2521
262.0,0.0,0.0,75,Clouds,2012-12-24 10:00,3008
262.38,0.0,0.0,1,Clear,2012-12-24 11:00,3559
263.87,0.0,0.0,90,Clouds,2012-12-24 12:00,3997
264.61,0.0,0.0,90,Clouds,2012-12-24 13:00,3821
265.41,0.0,0.0,75,Clouds,2012-12-24 14:00,4048
265.47,0.0,0.0,75,Clouds,2012-12-24 15:00,4032
265.46,0.0,0.0,75,Clouds,2012-12-24 16:00,3759
264.76,0.0,0.0,75,Clouds,2012-12-24 17:00,3099
264.15,0.0,0.0,75,Clouds,2012-12-24 18:00,2536
263.81,0.0,0.0,75,Clouds,2012-12-24 19:00,1972
263.32,0.0,0.0,75,Clouds,2012-12-24 20:00,2212
263.53,0.0,0.0,75,Clouds,2012-12-24 21:00,2463
263.78,0.0,0.0,75,Clouds,2012-12-24 22:00,2240
264.12,0.0,0.0,75,Clouds,2012-12-24 23:00,1542
264.4,0.0,0.0,90,Clouds,2012-12-25 00:00,803
264.52,0.0,0.0,90,Clouds,2012-12-25 01:00,575
264.42,0.0,0.0,90,Clouds,2012-12-25 02:00,352
264.31,0.0,0.0,90,Clouds,2012-12-25 03:00,191
264.31,0.0,0.0,90,Snow,2012-12-25 04:00,125
263.91,0.0,0.0,90,Snow,2012-12-25 05:00,208
263.69,0.0,0.0,90,Snow,2012-12-25 06:00,432
263.45,0.0,0.0,90,Snow,2012-12-25 07:00,478
263.45,0.0,0.0,90,Mist,2012-12-25 07:00,478
263.34,0.0,0.0,90,Snow,2012-12-25 08:00,642
263.2,0.0,0.0,90,Snow,2012-12-25 09:00,1138
263.26,0.0,0.0,75,Clouds,2012-12-25 10:00,1787
264.03,0.0,0.0,40,Clouds,2012-12-25 11:00,2314
264.21,0.0,0.0,75,Clouds,2012-12-25 12:00,2549
264.12,0.0,0.0,20,Clouds,2012-12-25 13:00,2724
264.11,0.0,0.0,1,Clear,2012-12-25 14:00,2739
263.75,0.0,0.0,1,Clear,2012-12-25 15:00,2788
263.25,0.0,0.0,1,Clear,2012-12-25 16:00,2938
260.79,0.0,0.0,1,Clear,2012-12-25 17:00,2934
260.51,0.0,0.0,1,Clear,2012-12-25 18:00,2944
259.68,0.0,0.0,1,Clear,2012-12-25 19:00,2941
259.57,0.0,0.0,1,Clear,2012-12-25 20:00,2795
258.82,0.0,0.0,1,Clear,2012-12-25 21:00,2370
258.45,0.0,0.0,1,Clear,2012-12-25 22:00,1758
258.23,0.0,0.0,1,Clear,2012-12-25 23:00,1079
257.72,0.0,0.0,1,Clear,2012-12-26 00:00,539
256.97,0.0,0.0,1,Clear,2012-12-26 01:00,285
256.22,0.0,0.0,1,Clear,2012-12-26 02:00,252
255.9,0.0,0.0,1,Clear,2012-12-26 03:00,275
255.5,0.0,0.0,1,Clear,2012-12-26 04:00,558
254.9,0.0,0.0,1,Clear,2012-12-26 05:00,1880
254.58,0.0,0.0,1,Clear,2012-12-26 06:00,3922
254.35,0.0,0.0,1,Clear,2012-12-26 07:00,4087
253.87,0.0,0.0,20,Clouds,2012-12-26 08:00,3745
254.84,0.0,0.0,20,Clouds,2012-12-26 09:00,3577
255.85,0.0,0.0,20,Clouds,2012-12-26 10:00,3708
256.4,0.0,0.0,1,Clear,2012-12-26 11:00,4209
258.1,0.0,0.0,89,Clouds,2012-12-26 12:00,4422
258.93,0.0,0.0,1,Clear,2012-12-26 13:00,4699
259.3,0.0,0.0,1,Clear,2012-12-26 14:00,4935
259.35,0.0,0.0,1,Clear,2012-12-26 15:00,5203
259.97,0.0,0.0,40,Clouds,2012-12-26 16:00,5489
258.92,0.0,0.0,20,Clouds,2012-12-26 17:00,5036
258.0,0.0,0.0,40,Clouds,2012-12-26 18:00,3838
257.95,0.0,0.0,20,Clouds,2012-12-26 19:00,2796
257.46,0.0,0.0,75,Clouds,2012-12-26 20:00,2327
257.49,0.0,0.0,75,Clouds,2012-12-26 21:00,2010
256.9,0.0,0.0,90,Clouds,2012-12-26 22:00,1856
256.78,0.0,0.0,75,Clouds,2012-12-26 23:00,1139
255.83,0.0,0.0,36,Clouds,2012-12-27 00:00,686
256.27,0.0,0.0,75,Clouds,2012-12-27 01:00,418
256.57,0.0,0.0,75,Clouds,2012-12-27 02:00,301
257.12,0.0,0.0,75,Clouds,2012-12-27 03:00,303
257.32,0.0,0.0,90,Clouds,2012-12-27 04:00,625
257.57,0.0,0.0,90,Clouds,2012-12-27 05:00,2085
257.83,0.0,0.0,90,Clouds,2012-12-27 06:00,4313
258.29,0.0,0.0,90,Clouds,2012-12-27 07:00,4795
258.39,0.0,0.0,90,Clouds,2012-12-27 08:00,4285
258.89,0.0,0.0,90,Clouds,2012-12-27 09:00,4181
259.1,0.0,0.0,75,Clouds,2012-12-27 10:00,4177
260.67,0.0,0.0,1,Clear,2012-12-27 11:00,4434
262.73,0.0,0.0,40,Clouds,2012-12-27 12:00,4791
263.81,0.0,0.0,20,Clouds,2012-12-27 13:00,4920
264.36,0.0,0.0,40,Clouds,2012-12-27 14:00,5212
264.62,0.0,0.0,40,Clouds,2012-12-27 15:00,5352
264.17,0.0,0.0,1,Clear,2012-12-27 16:00,5652
262.86,0.0,0.0,1,Clear,2012-12-27 17:00,4654
261.69,0.0,0.0,1,Clear,2012-12-27 18:00,3629
260.96,0.0,0.0,1,Clear,2012-12-27 19:00,2651
260.58,0.0,0.0,1,Clear,2012-12-27 20:00,2387
260.84,0.0,0.0,40,Clouds,2012-12-27 21:00,2134
260.79,0.0,0.0,75,Clouds,2012-12-27 22:00,1971
259.53,0.0,0.0,40,Clouds,2012-12-27 23:00,1182
259.38,0.0,0.0,20,Clouds,2012-12-28 00:00,652
258.28,0.0,0.0,40,Clouds,2012-12-28 01:00,452
258.34,0.0,0.0,40,Clouds,2012-12-28 02:00,346
258.94,0.0,0.0,75,Clouds,2012-12-28 03:00,394
259.06,0.0,0.0,75,Clouds,2012-12-28 04:00,633
259.49,0.0,0.0,75,Clouds,2012-12-28 05:00,1887
259.92,0.0,0.0,90,Clouds,2012-12-28 06:00,3913
259.95,0.0,0.0,75,Clouds,2012-12-28 07:00,4353
259.81,0.0,0.0,75,Clouds,2012-12-28 08:00,3848
260.36,0.0,0.0,92,Clouds,2012-12-28 09:00,3860
261.91,0.0,0.0,75,Clouds,2012-12-28 10:00,3795
263.55,0.0,0.0,75,Clouds,2012-12-28 11:00,4471
265.78,0.0,0.0,90,Clouds,2012-12-28 13:00,4860
266.14,0.0,0.0,90,Clouds,2012-12-28 14:00,5262
265.93,0.0,0.0,90,Snow,2012-12-28 15:00,5372
265.93,0.0,0.0,90,Haze,2012-12-28 15:00,5372
266.16,0.0,0.0,90,Mist,2012-12-28 16:00,5441
266.16,0.0,0.0,90,Snow,2012-12-28 16:00,5441
265.97,0.0,0.0,90,Snow,2012-12-28 17:00,4760
265.97,0.0,0.0,90,Mist,2012-12-28 17:00,4760
265.98,0.0,0.0,90,Snow,2012-12-28 18:00,4134
265.98,0.0,0.0,90,Mist,2012-12-28 18:00,4134
265.92,0.0,0.0,90,Snow,2012-12-28 19:00,3138
265.92,0.0,0.0,90,Mist,2012-12-28 19:00,3138
265.92,0.0,0.0,90,Snow,2012-12-28 20:00,2637
265.92,0.0,0.0,90,Mist,2012-12-28 20:00,2637
265.92,0.0,0.0,90,Snow,2012-12-28 21:00,2614
265.92,0.0,0.0,90,Mist,2012-12-28 21:00,2614
265.82,0.0,0.0,90,Snow,2012-12-28 22:00,2335
265.82,0.0,0.0,90,Mist,2012-12-28 22:00,2335
265.73,0.0,0.0,90,Snow,2012-12-28 23:00,1646
265.73,0.0,0.0,90,Mist,2012-12-28 23:00,1646
265.62,0.0,0.0,90,Snow,2012-12-29 00:00,1003
265.62,0.0,0.0,90,Mist,2012-12-29 00:00,1003
265.56,0.0,0.0,90,Mist,2012-12-29 01:00,670
265.56,0.0,0.0,90,Snow,2012-12-29 01:00,670
265.27,0.0,0.0,90,Snow,2012-12-29 02:00,503
265.27,0.0,0.0,90,Mist,2012-12-29 02:00,503
265.52,0.0,0.0,90,Snow,2012-12-29 03:00,357
265.52,0.0,0.0,90,Mist,2012-12-29 03:00,357
265.62,0.0,0.0,90,Snow,2012-12-29 04:00,399
265.62,0.0,0.0,90,Mist,2012-12-29 04:00,399
265.51,0.0,0.0,90,Snow,2012-12-29 05:00,619
265.51,0.0,0.0,90,Mist,2012-12-29 05:00,619
265.32,0.0,0.0,90,Snow,2012-12-29 06:00,1018
265.14,0.0,0.0,90,Snow,2012-12-29 07:00,1280
265.14,0.0,0.0,90,Mist,2012-12-29 07:00,1280
265.19,0.0,0.0,90,Snow,2012-12-29 08:00,1774
265.19,0.0,0.0,90,Mist,2012-12-29 08:00,1774
265.51,0.0,0.0,90,Snow,2012-12-29 09:00,2565
265.51,0.0,0.0,90,Mist,2012-12-29 09:00,2565
265.87,0.0,0.0,90,Mist,2012-12-29 10:00,3055
265.87,0.0,0.0,90,Snow,2012-12-29 10:00,3055
266.68,0.0,0.0,90,Mist,2012-12-29 11:00,3583
266.68,0.0,0.0,90,Snow,2012-12-29 11:00,3583
267.81,0.0,0.0,75,Snow,2012-12-29 12:00,3910
268.27,0.0,0.0,90,Snow,2012-12-29 13:00,4093
268.58,0.0,0.0,90,Snow,2012-12-29 14:00,4240
268.58,0.0,0.0,90,Haze,2012-12-29 14:00,4240
268.34,0.0,0.0,75,Snow,2012-12-29 15:00,4325
268.34,0.0,0.0,75,Haze,2012-12-29 15:00,4325
267.87,0.0,0.0,75,Snow,2012-12-29 16:00,4357
267.87,0.0,0.0,75,Haze,2012-12-29 16:00,4357
266.72,0.0,0.0,75,Snow,2012-12-29 17:00,4522
265.6,0.0,0.0,75,Snow,2012-12-29 18:00,4732
264.56,0.0,0.0,90,Mist,2012-12-29 19:00,2859
264.56,0.0,0.0,90,Snow,2012-12-29 19:00,2859
263.63,0.0,0.0,40,Snow,2012-12-29 20:00,2647
263.63,0.0,0.0,40,Mist,2012-12-29 20:00,2647
262.73,0.0,0.0,20,Mist,2012-12-29 21:00,2429
262.73,0.0,0.0,20,Snow,2012-12-29 21:00,2429
263.07,0.0,0.0,40,Mist,2012-12-29 22:00,2657
262.89,0.0,0.0,20,Mist,2012-12-29 23:00,2419
263.44,0.0,0.0,75,Clouds,2012-12-30 00:00,1195
264.45,0.0,0.0,90,Clouds,2012-12-30 01:00,752
264.76,0.0,0.0,90,Snow,2012-12-30 02:00,586
264.99,0.0,0.0,90,Snow,2012-12-30 03:00,356
264.7,0.0,0.0,90,Snow,2012-12-30 04:00,270
264.52,0.0,0.0,90,Snow,2012-12-30 05:00,415
264.32,0.0,0.0,90,Clouds,2012-12-30 06:00,651
262.28,0.0,0.0,90,Mist,2012-12-30 08:00,1337
262.28,0.0,0.0,90,Snow,2012-12-30 08:00,1337
261.01,0.0,0.0,17,Clouds,2012-12-30 09:00,1997
262.18,0.0,0.0,90,Mist,2012-12-30 10:00,2930
262.18,0.0,0.0,90,Snow,2012-12-30 10:00,2930
262.87,0.0,0.0,90,Snow,2012-12-30 11:00,3508
262.87,0.0,0.0,90,Mist,2012-12-30 11:00,3508
263.38,0.0,0.0,40,Haze,2012-12-30 12:00,3951
263.38,0.0,0.0,40,Snow,2012-12-30 12:00,3951
264.0,0.0,0.0,40,Haze,2012-12-30 13:00,4644
264.0,0.0,0.0,40,Snow,2012-12-30 13:00,4644
264.19,0.0,0.0,40,Snow,2012-12-30 14:00,4524
263.87,0.0,0.0,40,Snow,2012-12-30 15:00,3717
263.11,0.0,0.0,90,Snow,2012-12-30 16:00,3206
262.31,0.0,0.0,90,Clouds,2012-12-30 17:00,2933
260.83,0.0,0.0,40,Clouds,2012-12-30 18:00,2615
259.91,0.0,0.0,1,Clear,2012-12-30 19:00,3059
259.01,0.0,0.0,1,Clear,2012-12-30 20:00,2277
258.18,0.0,0.0,1,Mist,2012-12-30 21:00,1880
257.63,0.0,0.0,1,Haze,2012-12-30 22:00,1717
256.69,0.0,0.0,1,Clear,2012-12-30 23:00,1126
258.7,0.0,0.0,20,Clouds,2012-12-31 01:00,374
258.7,0.0,0.0,20,Clouds,2012-12-31 02:00,341
255.57,0.0,0.0,1,Mist,2012-12-31 03:00,295
255.72,0.0,0.0,75,Mist,2012-12-31 04:00,483
256.1,0.0,0.0,75,Mist,2012-12-31 05:00,1421
256.05,0.0,0.0,20,Mist,2012-12-31 06:00,3092
256.05,0.0,0.0,20,Haze,2012-12-31 06:00,3092
255.79,0.0,0.0,20,Mist,2012-12-31 07:00,3733
255.91,0.0,0.0,20,Haze,2012-12-31 08:00,3382
255.91,0.0,0.0,20,Mist,2012-12-31 08:00,3382
257.54,0.0,0.0,20,Mist,2012-12-31 09:00,3453
259.77,0.0,0.0,20,Mist,2012-12-31 10:00,3540
262.14,0.0,0.0,40,Clouds,2012-12-31 11:00,4234
263.98,0.0,0.0,75,Haze,2012-12-31 12:00,4737
265.56,0.0,0.0,75,Clouds,2012-12-31 13:00,4599
266.65,0.0,0.0,75,Clouds,2012-12-31 14:00,4836
267.01,0.0,0.0,90,Clouds,2012-12-31 15:00,4976
267.21,0.0,0.0,1,Clear,2012-12-31 16:00,4965
266.07,0.0,0.0,1,Clear,2012-12-31 17:00,4419
265.18,0.0,0.0,75,Clouds,2012-12-31 18:00,3707
265.69,0.0,0.0,75,Clouds,2012-12-31 19:00,3294
266.18,0.0,0.0,40,Clouds,2012-12-31 20:00,2888
265.2,0.0,0.0,40,Clouds,2012-12-31 21:00,2588
264.58,0.0,0.0,40,Mist,2012-12-31 22:00,2293
264.72,0.0,0.0,20,Clouds,2012-12-31 23:00,1596
263.49,0.0,0.0,58,Clouds,2013-01-01 00:00,1439
263.78,0.0,0.0,40,Clouds,2013-01-01 01:00,1502
264.16,0.0,0.0,75,Snow,2013-01-01 02:00,933
263.95,0.0,0.0,90,Clouds,2013-01-01 03:00,576
263.65,0.0,0.0,90,Clouds,2013-01-01 04:00,372
262.4,0.0,0.0,40,Snow,2013-01-01 05:00,419
261.42,0.0,0.0,20,Clouds,2013-01-01 06:00,640
260.66,0.0,0.0,1,Clear,2013-01-01 07:00,745
260.29,0.0,0.0,20,Clouds,2013-01-01 08:00,939
260.19,0.0,0.0,20,Clouds,2013-01-01 09:00,1243
260.19,0.0,0.0,1,Clear,2013-01-01 10:00,1747
260.49,0.0,0.0,20,Clouds,2013-01-01 11:00,2291
261.1,0.0,0.0,20,Clouds,2013-01-01 12:00,2588
261.55,0.0,0.0,20,Clouds,2013-01-01 13:00,2927
261.65,0.0,0.0,20,Clouds,2013-01-01 14:00,3012
261.54,0.0,0.0,1,Clear,2013-01-01 15:00,3121
260.53,0.0,0.0,20,Clouds,2013-01-01 16:00,2864
259.17,0.0,0.0,20,Clouds,2013-01-01 17:00,2606
258.5,0.0,0.0,1,Clear,2013-01-01 18:00,2298
257.39,0.0,0.0,1,Clear,2013-01-01 19:00,2154
256.66,0.0,0.0,1,Clear,2013-01-01 20:00,1732
255.99,0.0,0.0,1,Clear,2013-01-01 21:00,1589
255.13,0.0,0.0,1,Clear,2013-01-01 22:00,1235
254.48,0.0,0.0,1,Clear,2013-01-01 23:00,845
254.39,0.0,0.0,1,Clear,2013-01-02 00:00,437
253.89,0.0,0.0,1,Clear,2013-01-02 01:00,295
252.98,0.0,0.0,1,Mist,2013-01-02 02:00,243
252.58,0.0,0.0,1,Clear,2013-01-02 03:00,293
252.14,0.0,0.0,1,Clear,2013-01-02 04:00,717
250.7,0.0,0.0,1,Clear,2013-01-02 05:00,2353
250.32,0.0,0.0,1,Clear,2013-01-02 06:00,5366
251.1,0.0,0.0,1,Clear,2013-01-02 07:00,5829
251.87,0.0,0.0,20,Clouds,2013-01-02 08:00,5110
252.84,0.0,0.0,40,Haze,2013-01-02 09:00,4417
255.38,0.0,0.0,20,Haze,2013-01-02 10:00,3892
257.41,0.0,0.0,75,Snow,2013-01-02 11:00,4100
259.46,0.0,0.0,90,Clouds,2013-01-02 12:00,4383
260.62,0.0,0.0,90,Clouds,2013-01-02 13:00,4370
261.13,0.0,0.0,90,Snow,2013-01-02 14:00,4661
261.61,0.0,0.0,90,Mist,2013-01-02 15:00,4836
261.61,0.0,0.0,90,Snow,2013-01-02 15:00,4836
262.18,0.0,0.0,90,Snow,2013-01-02 16:00,5597
262.18,0.0,0.0,90,Haze,2013-01-02 16:00,5597
262.54,0.0,0.0,90,Snow,2013-01-02 17:00,5191
262.54,0.0,0.0,90,Haze,2013-01-02 17:00,5191
263.31,0.0,0.0,90,Snow,2013-01-02 18:00,3756
264.13,0.0,0.0,90,Clouds,2013-01-02 19:00,2687
264.62,0.0,0.0,90,Clouds,2013-01-02 20:00,2240
265.29,0.0,0.0,90,Clouds,2013-01-02 21:00,1828
265.81,0.0,0.0,90,Clouds,2013-01-02 22:00,1424
266.1,0.0,0.0,90,Clouds,2013-01-02 23:00,952
258.79,0.0,0.0,63,Clouds,2013-01-03 01:00,349
258.79,0.0,0.0,63,Clouds,2013-01-03 02:00,276
258.79,0.0,0.0,63,Clouds,2013-01-03 04:00,729
258.79,0.0,0.0,63,Clouds,2013-01-03 05:00,2383
258.79,0.0,0.0,63,Clouds,2013-01-03 06:00,5390
262.53,0.0,0.0,99,Clouds,2013-01-03 07:00,6431
263.93,0.0,0.0,90,Fog,2013-01-03 09:00,4768
263.93,0.0,0.0,90,Mist,2013-01-03 09:00,4768
263.93,0.0,0.0,90,Snow,2013-01-03 09:00,4768
263.95,0.0,0.0,90,Snow,2013-01-03 10:00,4002
263.95,0.0,0.0,90,Mist,2013-01-03 10:00,4002
264.2,0.0,0.0,90,Snow,2013-01-03 11:00,4280
264.2,0.0,0.0,90,Mist,2013-01-03 11:00,4280
264.81,0.0,0.0,90,Snow,2013-01-03 12:00,4540
264.81,0.0,0.0,90,Mist,2013-01-03 12:00,4540
264.97,0.0,0.0,90,Snow,2013-01-03 13:00,4729
264.97,0.0,0.0,90,Mist,2013-01-03 13:00,4729
264.97,0.0,0.0,90,Haze,2013-01-03 13:00,4729
265.22,0.0,0.0,90,Snow,2013-01-03 14:00,4944
265.22,0.0,0.0,90,Mist,2013-01-03 14:00,4944
265.22,0.0,0.0,90,Haze,2013-01-03 14:00,4944
265.33,0.0,0.0,90,Snow,2013-01-03 15:00,5297
265.33,0.0,0.0,90,Mist,2013-01-03 15:00,5297
265.16,0.0,0.0,90,Mist,2013-01-03 16:00,6142
265.16,0.0,0.0,90,Snow,2013-01-03 16:00,6142
265.16,0.0,0.0,90,Mist,2013-01-03 17:00,5782
265.37,0.0,0.0,90,Haze,2013-01-03 18:00,4129
265.37,0.0,0.0,90,Mist,2013-01-03 18:00,4129
265.47,0.0,0.0,90,Mist,2013-01-03 19:00,2925
265.47,0.0,0.0,90,Snow,2013-01-03 19:00,2925
265.72,0.0,0.0,90,Mist,2013-01-03 20:00,2453
265.72,0.0,0.0,90,Snow,2013-01-03 20:00,2453
265.72,0.0,0.0,90,Haze,2013-01-03 20:00,2453
266.09,0.0,0.0,90,Mist,2013-01-03 21:00,2046
266.09,0.0,0.0,90,Haze,2013-01-03 21:00,2046
266.09,0.0,0.0,90,Snow,2013-01-03 21:00,2046
266.41,0.0,0.0,90,Haze,2013-01-03 22:00,1550
266.41,0.0,0.0,90,Mist,2013-01-03 22:00,1550
266.41,0.0,0.0,90,Snow,2013-01-03 22:00,1550
266.78,0.0,0.0,90,Mist,2013-01-03 23:00,1079
266.78,0.0,0.0,90,Haze,2013-01-03 23:00,1079
266.78,0.0,0.0,90,Snow,2013-01-03 23:00,1079
266.34,0.0,0.0,90,Mist,2013-01-04 00:00,604
266.34,0.0,0.0,90,Snow,2013-01-04 00:00,604
265.93,0.0,0.0,90,Snow,2013-01-04 01:00,353
265.52,0.0,0.0,90,Mist,2013-01-04 02:00,301
265.52,0.0,0.0,90,Snow,2013-01-04 02:00,301
264.85,0.0,0.0,90,Snow,2013-01-04 03:00,326
264.85,0.0,0.0,90,Mist,2013-01-04 03:00,326
264.49,0.0,0.0,90,Haze,2013-01-04 04:00,675
263.6,0.0,0.0,90,Haze,2013-01-04 05:00,2195
263.02,0.0,0.0,90,Haze,2013-01-04 06:00,5263
263.02,0.0,0.0,90,Snow,2013-01-04 06:00,5263
262.46,0.0,0.0,90,Snow,2013-01-04 07:00,6380
261.8,0.0,0.0,90,Snow,2013-01-04 08:00,5761
261.9,0.0,0.0,90,Mist,2013-01-04 09:00,4844
261.9,0.0,0.0,90,Snow,2013-01-04 09:00,4844
261.6,0.0,0.0,90,Snow,2013-01-04 10:00,4327
261.6,0.0,0.0,90,Mist,2013-01-04 10:00,4327
261.71,0.0,0.0,90,Snow,2013-01-04 11:00,4787
261.71,0.0,0.0,90,Mist,2013-01-04 11:00,4787
262.11,0.0,0.0,40,Snow,2013-01-04 12:00,4880
262.42,0.0,0.0,1,Clear,2013-01-04 13:00,5026
262.6,0.0,0.0,1,Clear,2013-01-04 14:00,5315
262.94,0.0,0.0,1,Clear,2013-01-04 15:00,5636
262.68,0.0,0.0,1,Clear,2013-01-04 16:00,6256
261.88,0.0,0.0,1,Clear,2013-01-04 17:00,5900
261.23,0.0,0.0,1,Clear,2013-01-04 18:00,4353
260.92,0.0,0.0,1,Clear,2013-01-04 19:00,3135
261.49,0.0,0.0,1,Clear,2013-01-04 20:00,2674
262.26,0.0,0.0,1,Clear,2013-01-04 21:00,2463
262.82,0.0,0.0,1,Clear,2013-01-04 22:00,2064
263.44,0.0,0.0,1,Clear,2013-01-04 23:00,1517
265.69,0.0,0.0,1,Clear,2013-01-05 04:00,375
265.69,0.0,0.0,1,Clear,2013-01-05 05:00,652
265.37,0.0,0.0,1,Clear,2013-01-05 07:00,1597
265.43,0.0,0.0,1,Clear,2013-01-05 08:00,2339
266.29,0.0,0.0,1,Clear,2013-01-05 09:00,3177
267.41,0.0,0.0,1,Clear,2013-01-05 10:00,3482
269.0,0.0,0.0,1,Clear,2013-01-05 11:00,3813
270.17,0.0,0.0,1,Clear,2013-01-05 12:00,4406
270.98,0.0,0.0,1,Clear,2013-01-05 13:00,4191
271.33,0.0,0.0,1,Clear,2013-01-05 14:00,4296
271.56,0.0,0.0,1,Clear,2013-01-05 15:00,4387
270.7,0.0,0.0,20,Clouds,2013-01-05 16:00,4273
269.17,0.0,0.0,20,Clouds,2013-01-05 17:00,4230
267.38,0.0,0.0,20,Clouds,2013-01-05 18:00,3781
265.82,0.0,0.0,20,Clouds,2013-01-05 19:00,2342
264.49,0.0,0.0,1,Clear,2013-01-05 20:00,1933
264.15,0.0,0.0,1,Clear,2013-01-05 21:00,1873
263.87,0.0,0.0,20,Clouds,2013-01-05 22:00,2502
262.42,0.0,0.0,1,Clear,2013-01-05 23:00,1602
262.36,0.0,0.0,1,Clear,2013-01-06 00:00,951
261.78,0.0,0.0,1,Clear,2013-01-06 01:00,608
261.8,0.0,0.0,1,Mist,2013-01-06 02:00,507
262.03,0.0,0.0,1,Clear,2013-01-06 03:00,318
261.09,0.0,0.0,1,Mist,2013-01-06 04:00,256
260.21,0.0,0.0,1,Mist,2013-01-06 05:00,406
260.71,0.0,0.0,1,Mist,2013-01-06 06:00,709
260.78,0.0,0.0,1,Mist,2013-01-06 07:00,927
260.68,0.0,0.0,1,Mist,2013-01-06 08:00,1478
261.36,0.0,0.0,20,Mist,2013-01-06 09:00,2304
263.85,0.0,0.0,1,Haze,2013-01-06 10:00,2897
263.85,0.0,0.0,1,Mist,2013-01-06 10:00,2897
265.12,0.0,0.0,1,Haze,2013-01-06 11:00,3190
265.12,0.0,0.0,1,Mist,2013-01-06 11:00,3190
266.49,0.0,0.0,1,Haze,2013-01-06 12:00,3441
267.71,0.0,0.0,20,Haze,2013-01-06 13:00,3840
268.3,0.0,0.0,20,Haze,2013-01-06 14:00,4074
268.5,0.0,0.0,40,Haze,2013-01-06 15:00,4037
267.89,0.0,0.0,40,Haze,2013-01-06 16:00,3969
267.16,0.0,0.0,1,Clear,2013-01-06 17:00,3762
265.97,0.0,0.0,75,Clouds,2013-01-06 18:00,3062
